resultId;raceId;driverId;constructorId;grid;position
452;39;26;5;22;0
453;39;8;6;3;0
454;39;15;7;6;0
455;39;17;9;19;0
456;39;25;3;18;0
457;40;4;1;1;1
458;40;1;1;2;2
459;40;13;6;3;3
460;40;21;4;4;4
461;40;9;2;8;5
462;40;2;2;7;6
463;40;25;3;11;7
464;40;8;6;16;8
465;40;26;5;18;9
466;40;22;11;9;10
467;40;18;11;10;11
468;40;3;3;5;12
469;40;5;4;15;13
470;40;14;9;13;14
471;40;15;7;14;15
472;40;23;7;20;16
473;40;11;8;21;17
474;40;19;8;17;18
475;40;27;12;22;19
476;40;16;12;19;0
477;40;17;9;6;0
478;40;24;5;12;0
479;41;1;1;1;1
480;41;2;2;3;2
481;41;25;3;19;3
482;41;5;4;22;4
483;41;8;6;4;5
484;41;11;8;11;6
485;41;4;1;2;7
486;41;23;7;18;8
487;41;17;9;6;9
488;41;3;3;7;10
489;41;19;8;17;11
490;41;22;11;13;12
491;41;15;7;10;0
492;41;24;5;12;0
493;41;27;12;21;0
494;41;14;9;14;0
495;41;9;2;8;0
496;41;16;12;20;0
497;41;26;5;16;0
498;41;18;11;15;0
499;41;13;6;5;0
500;41;21;4;9;0
501;42;1;1;1;1
502;42;4;1;2;2
503;42;13;6;3;3
504;42;8;6;4;4
505;42;5;4;6;5
506;42;15;7;8;6
507;42;17;9;9;7
508;42;20;2;7;8
509;42;21;4;10;9
510;42;25;3;17;10
511;42;19;8;16;11
512;42;18;11;13;12
513;42;26;5;20;13
514;42;16;12;21;14
515;42;27;12;22;15
516;42;3;3;14;16
517;42;24;5;19;17
518;42;2;2;5;0
519;42;11;8;18;0
520;42;14;9;11;0
521;42;22;11;15;0
522;42;23;7;12;0
523;43;8;6;3;1
524;43;13;6;1;2
525;43;1;1;2;3
526;43;9;2;4;4
527;43;2;2;7;5
528;43;21;4;5;6
529;43;4;1;10;7
530;43;18;11;12;8
531;43;3;3;9;9
532;43;23;7;11;10
533;43;22;11;13;11
534;43;17;9;14;12
535;43;14;9;16;13
536;43;25;3;18;14
537;43;5;4;6;15
538;43;11;8;22;16
539;43;16;12;21;17
540;43;26;5;15;0
541;43;27;12;20;0
542;43;19;8;19;0
543;43;15;7;8;0
544;43;24;5;17;0
545;44;8;6;2;1
546;44;4;1;3;2
547;44;1;1;1;3
548;44;9;2;5;4
549;44;13;6;4;5
550;44;2;2;9;6
551;44;5;4;7;7
552;44;21;4;8;8
553;44;22;11;14;9
554;44;18;11;18;10
555;44;14;9;12;11
556;44;3;3;17;12
557;44;25;3;13;13
558;44;11;8;21;14
559;44;27;12;22;15
560;44;24;5;16;16
561;44;15;7;10;0
562;44;19;8;19;0
563;44;26;5;15;0
564;44;23;7;6;0
565;44;16;12;20;0
566;44;17;9;11;0
567;45;4;1;2;1
568;45;13;6;3;2
569;45;17;9;6;3
570;45;25;3;12;4
571;45;14;9;20;5
572;45;2;2;4;6
573;45;9;2;5;7
574;45;5;4;7;8
575;45;1;1;10;9
576;45;21;4;13;10
577;45;22;11;14;11
578;45;19;8;15;12
579;45;15;7;8;13
580;45;8;6;1;0
581;45;11;8;16;0
582;45;23;7;9;0
583;45;28;12;22;0
584;45;18;11;17;0
585;45;16;12;21;0
586;45;3;3;11;0
587;45;26;5;18;0
588;45;24;5;19;0
589;46;1;1;1;1
590;46;8;6;3;2
591;46;2;2;2;3
592;46;4;1;6;4
593;46;9;2;7;5
594;46;23;7;5;6
595;46;3;3;4;7
596;46;5;4;11;8
597;46;17;9;9;9
598;46;15;7;8;10
599;46;14;9;10;11
600;46;21;4;13;12
601;46;13;6;14;13
602;46;25;3;12;14
603;46;11;8;19;15
604;46;20;5;20;16
605;46;16;12;21;17
606;46;22;11;18;18
607;46;24;5;16;0
608;46;19;8;15;0
609;46;18;11;17;0
610;46;29;12;22;0
611;47;13;6;1;1
612;47;8;6;3;2
613;47;4;1;4;3
614;47;2;2;6;4
615;47;1;1;2;5
616;47;5;4;7;6
617;47;3;3;8;7
618;47;9;2;5;8
619;47;21;4;10;9
620;47;14;9;13;10
621;47;25;3;14;11
622;47;23;7;16;12
623;47;18;11;21;13
624;47;19;8;11;14
625;47;24;5;15;15
626;47;15;7;9;16
627;47;22;11;22;17
628;47;11;8;17;18
629;47;20;5;18;19
630;47;29;12;20;20
631;47;16;12;19;21
632;47;17;9;12;0
633;48;4;1;1;1
634;48;1;1;2;2
635;48;8;6;5;3
636;48;2;2;4;4
637;48;9;2;6;5
638;48;3;3;8;6
639;48;5;4;7;7
640;48;18;11;10;8
641;48;17;9;11;9
642;48;22;11;12;10
643;48;15;7;9;11
644;48;21;4;15;12
645;48;25;3;13;13
646;48;19;8;14;14
647;48;23;7;18;15
648;48;11;8;17;16
649;48;24;5;19;17
650;48;20;5;16;18
651;48;16;12;21;19
652;48;29;12;22;20
653;48;13;6;3;0
654;48;14;9;20;0
655;49;8;6;1;1
656;49;13;6;2;2
657;49;4;1;3;3
658;49;1;1;4;4
659;49;2;2;6;5
660;49;3;3;5;6
661;49;17;9;7;7
662;49;5;4;9;8
663;49;9;2;14;9
664;49;23;7;10;10
665;49;15;7;8;11
666;49;24;5;13;12
667;49;22;11;17;13
668;49;16;12;19;14
669;49;11;8;18;15
670;49;19;8;20;16
671;49;29;12;21;17
672;49;18;11;12;0
673;49;25;3;15;0
674;49;14;9;11;0
675;49;20;5;16;0
676;49;21;4;22;0
677;50;1;1;1;1
678;50;5;4;11;2
679;50;8;6;3;3
680;50;14;9;12;4
681;50;21;4;10;5
682;50;13;6;4;6
683;50;9;2;9;7
684;50;16;12;20;8
685;50;24;5;14;9
686;50;22;11;17;10
687;50;18;11;6;11
688;50;29;12;22;12
689;50;15;7;13;13
690;50;2;2;5;14
691;50;11;8;21;15
692;50;23;7;15;0
693;50;19;8;19;0
694;50;3;3;16;0
695;50;20;5;8;0
696;50;17;9;7;0
697;50;4;1;2;0
698;50;25;3;18;0
699;51;8;6;2;1
700;51;4;1;4;2
701;51;13;6;3;3
702;51;20;5;17;4
703;51;18;11;10;5
704;51;24;5;11;6
705;51;2;2;8;7
706;51;14;9;5;8
707;51;5;4;13;9
708;51;17;9;7;10
709;51;21;4;18;11
710;51;25;3;19;12
711;51;15;7;12;13
712;51;11;8;20;14
713;51;22;11;16;15
714;51;3;3;15;16
715;51;29;12;22;17
716;51;9;2;9;0
717;51;1;1;1;0
718;51;23;7;6;0
719;51;16;12;21;0
720;51;19;8;14;0
721;52;8;6;3;1
722;52;13;6;1;2
723;52;4;1;4;3
724;52;3;3;10;4
725;52;9;2;7;5
726;52;2;2;6;6
727;52;1;1;2;7
728;52;15;7;8;8
729;52;14;9;9;9
730;52;6;3;19;10
731;52;23;7;15;11
732;52;11;8;18;12
733;52;24;5;14;13
734;52;19;8;20;14
735;52;16;12;21;0
736;52;22;11;11;0
737;52;5;4;17;0
738;52;20;5;13;0
739;52;18;11;16;0
740;52;17;9;5;0
741;52;29;12;22;0
742;52;21;4;12;0
743;53;4;4;4;1
744;53;30;6;1;2
745;53;8;1;22;3
746;53;18;11;3;4
747;53;31;1;5;5
748;53;17;3;7;6
749;53;3;3;12;7
750;53;32;9;8;8
751;53;13;6;2;9
752;53;14;9;13;10
753;53;24;5;15;11
754;53;2;2;10;12
755;53;26;5;16;13
756;53;23;7;17;14
757;53;22;11;6;15
758;53;15;7;14;16
759;53;33;13;19;17
760;53;11;8;20;18
761;53;34;8;21;0
762;53;35;2;11;0
763;53;21;4;9;0
764;53;27;13;18;0
765;54;21;4;1;1
766;54;4;4;7;2
767;54;18;11;2;3
768;54;31;1;5;4
769;54;13;6;21;5
770;54;30;6;14;6
771;54;35;2;10;7
772;54;23;7;22;8
773;54;15;7;9;9
774;54;22;11;20;10
775;54;24;5;13;11
776;54;27;13;15;12
777;54;33;13;16;13
778;54;11;8;17;14
779;54;2;2;11;0
780;54;26;5;12;0
781;54;34;8;18;0
782;54;32;9;8;0
783;54;17;3;4;0
784;54;14;9;19;0
785;54;3;3;3;0
786;54;8;1;6;0
787;55;4;4;3;1
788;55;8;1;4;2
789;55;23;7;6;3
790;55;2;2;8;4
791;55;21;4;2;5
792;55;35;2;19;6
793;55;22;11;16;7
794;55;14;9;11;8
795;55;26;5;18;9
796;55;18;11;1;10
797;55;27;13;17;11
798;55;11;8;21;12
799;55;34;8;22;13
800;55;31;1;5;0
801;55;33;13;20;0
802;55;24;5;12;0
803;55;30;6;10;0
804;55;17;3;7;0
805;55;32;9;13;0
806;55;15;7;9;0
807;55;3;3;14;0
808;55;13;6;15;0
809;56;30;6;1;1
810;56;4;4;5;2
811;56;31;1;7;3
812;56;13;6;4;4
813;56;8;1;8;5
814;56;17;3;10;6
815;56;18;11;2;7
816;56;21;4;11;8
817;56;23;7;6;9
818;56;22;11;3;10
819;56;3;3;13;11
820;56;35;2;12;12
821;56;2;2;15;13
822;56;24;5;16;14
823;56;26;5;18;15
824;56;33;13;19;16
825;56;14;9;14;0
826;56;11;8;21;0
827;56;32;9;17;0
828;56;34;8;22;0
829;56;15;7;9;0
830;56;27;13;20;0
831;57;30;6;2;1
832;57;4;4;1;2
833;57;13;6;3;3
834;57;8;1;5;4
835;57;22;11;4;5
836;57;21;4;11;6
837;57;3;3;22;7
838;57;35;2;9;8
839;57;15;7;7;9
840;57;2;2;13;10
841;57;26;5;17;11
842;57;33;13;18;12
843;57;27;13;16;13
844;57;23;7;10;0
845;57;31;1;8;0
846;57;11;8;20;0
847;57;36;8;21;0
848;57;18;11;6;0
849;57;32;9;15;0
850;57;17;3;19;0
851;57;14;9;12;0
852;57;24;5;14;0
853;58;4;4;1;1
854;58;30;6;3;2
855;58;21;4;2;3
856;58;13;6;4;4
857;58;8;1;9;5
858;58;18;11;8;6
859;58;22;11;5;7
860;58;2;2;10;8
861;58;17;3;11;9
862;58;15;7;7;10
863;58;3;3;13;11
864;58;35;2;22;12
865;58;32;9;14;13
866;58;14;9;21;14
867;58;24;5;15;15
868;58;33;13;17;16
869;58;11;8;19;17
870;58;27;13;18;0
871;58;26;5;16;0
872;58;23;7;6;0
873;58;31;1;12;0
874;58;36;8;20;0
875;59;4;4;1;1
876;59;31;1;4;2
877;59;14;9;7;3
878;59;22;11;5;4
879;59;30;6;22;5
880;59;21;4;9;6
881;59;2;2;15;7
882;59;23;7;10;8
883;59;13;6;21;9
884;59;24;5;12;10
885;59;18;11;13;11
886;59;27;13;16;12
887;59;26;5;18;13
888;59;35;2;14;14
889;59;33;13;17;15
890;59;36;8;20;16
891;59;15;7;6;17
892;59;32;9;11;0
893;59;3;3;8;0
894;59;8;1;3;0
895;59;17;3;2;0
896;59;11;8;19;0
897;60;4;4;1;1
898;60;30;6;3;2
899;60;8;1;2;3
900;60;21;4;5;4
901;60;13;6;4;5
902;60;31;1;8;6
903;60;2;2;9;7
904;60;35;2;10;8
905;60;3;3;12;9
906;60;22;11;6;10
907;60;15;7;22;11
908;60;14;9;11;12
909;60;24;5;13;13
910;60;32;9;14;14
911;60;27;13;18;15
912;60;33;13;16;16
913;60;11;8;20;17
914;60;36;8;21;18
915;60;18;11;19;0
916;60;26;5;15;0
917;60;23;7;7;0
918;60;17;3;17;0
919;61;4;4;1;1
920;61;30;6;5;2
921;61;8;1;3;3
922;61;21;4;2;4
923;61;13;6;10;5
924;61;15;7;4;6
925;61;2;2;13;7
926;61;14;9;22;8
927;61;18;11;8;9
928;61;26;5;17;10
929;61;32;9;12;11
930;61;17;3;16;12
931;61;24;5;15;13
932;61;33;13;18;14
933;61;11;8;20;15
934;61;35;2;11;0
935;61;23;7;14;0
936;61;31;1;7;0
937;61;22;11;9;0
938;61;36;8;21;0
939;61;3;3;6;0
940;61;27;13;19;0
941;62;30;6;1;1
942;62;13;6;2;2
943;62;21;4;3;3
944;62;15;7;22;4
945;62;4;4;5;5
946;62;22;11;4;6
947;62;14;9;17;7
948;62;24;5;20;8
949;62;3;3;21;9
950;62;23;7;8;0
951;62;27;13;14;0
952;62;35;2;6;0
953;62;33;13;15;0
954;62;11;8;18;0
955;62;18;11;7;0
956;62;8;1;9;0
957;62;2;2;10;0
958;62;31;1;11;0
959;62;17;3;12;0
960;62;26;5;13;0
961;62;32;9;16;0
962;62;36;8;19;0
963;63;30;6;1;1
964;63;4;4;3;2
965;63;13;6;2;3
966;63;23;7;5;4
967;63;8;1;6;5
968;63;21;4;7;6
969;63;37;1;8;7
970;63;2;2;11;8
971;63;14;9;9;9
972;63;26;5;14;10
973;63;35;2;16;11
974;63;32;9;12;12
975;63;24;5;22;13
976;63;3;3;18;14
977;63;27;13;15;15
978;63;36;8;20;16
979;63;18;11;17;0
980;63;17;3;10;0
981;63;15;7;4;0
982;63;22;11;13;0
983;63;33;13;19;0
984;63;11;8;21;0
985;64;30;6;2;1
986;64;13;6;3;2
987;64;8;1;1;3
988;64;18;11;4;4
989;64;4;4;7;5
990;64;21;4;5;6
991;64;15;7;20;7
992;64;32;9;12;8
993;64;23;7;8;9
994;64;24;5;16;10
995;64;14;9;10;11
996;64;26;5;19;12
997;64;17;3;11;0
998;64;11;8;17;0
999;64;35;2;13;0
1000;64;22;11;6;0
1001;64;2;2;15;0
1002;64;37;1;9;0
1003;64;29;8;22;0
1004;64;3;3;14;0
1005;64;27;13;21;0
1006;64;33;13;18;0
1007;65;18;11;14;1
1008;65;37;1;4;2
1009;65;2;2;10;3
1010;65;22;11;3;4
1011;65;14;9;12;5
1012;65;23;7;6;6
1013;65;13;6;2;7
1014;65;30;6;11;8
1015;65;33;13;16;9
1016;65;27;13;22;10
1017;65;26;5;20;11
1018;65;15;7;8;12
1019;65;11;8;19;13
1020;65;4;4;15;0
1021;65;8;1;1;0
1022;65;24;5;17;0
1023;65;3;3;18;0
1024;65;21;4;7;0
1025;65;32;9;13;0
1026;65;17;3;5;0
1027;65;29;8;21;0
1028;65;9;2;9;0
1029;66;13;6;1;1
1030;66;4;4;3;2
1031;66;30;6;2;3
1032;66;18;11;6;4
1033;66;37;1;11;5
1034;66;21;4;4;6
1035;66;23;7;15;7
1036;66;22;11;13;8
1037;66;15;7;12;9
1038;66;17;3;9;10
1039;66;32;9;10;11
1040;66;9;2;8;12
1041;66;26;5;17;13
1042;66;2;2;5;14
1043;66;14;9;16;15
1044;66;27;13;22;0
1045;66;11;8;21;0
1046;66;3;3;14;0
1047;66;29;8;20;0
1048;66;24;5;18;0
1049;66;8;1;7;0
1050;66;33;13;19;0
1051;67;30;6;2;1
1052;67;8;1;1;2
1053;67;9;2;6;3
1054;67;21;4;9;4
1055;67;18;11;5;5
1056;67;22;11;8;6
1057;67;15;7;11;7
1058;67;2;2;3;8
1059;67;13;6;4;9
1060;67;17;3;19;10
1061;67;32;9;16;11
1062;67;14;9;14;12
1063;67;26;5;15;13
1064;67;24;5;17;14
1065;67;23;7;13;15
1066;67;11;8;21;16
1067;67;27;14;18;17
1068;67;33;14;20;0
1069;67;4;4;10;0
1070;67;37;1;7;0
1071;67;29;8;22;0
1072;67;3;3;12;0
1073;68;30;6;6;1
1074;68;4;4;1;2
1075;68;21;4;2;3
1076;68;18;11;4;4
1077;68;37;1;7;5
1078;68;22;11;3;6
1079;68;2;2;8;7
1080;68;17;3;14;8
1081;68;14;9;12;9
1082;68;24;5;13;10
1083;68;3;3;15;11
1084;68;38;9;10;12
1085;68;9;2;9;13
1086;68;26;5;11;14
1087;68;27;14;22;15
1088;68;29;8;19;16
1089;68;23;7;16;0
1090;68;13;6;20;0
1091;68;15;7;17;0
1092;68;33;14;18;0
1093;68;8;1;5;0
1094;68;11;8;21;0
1095;69;4;4;5;1
1096;69;13;6;1;2
1097;69;21;4;6;3
1098;69;18;11;7;4
1099;69;8;1;11;5
1100;69;15;7;4;6
1101;69;23;7;3;7
1102;69;2;2;9;8
1103;69;9;2;12;9
1104;69;3;3;10;10
1105;69;37;1;13;11
1106;69;22;11;8;12
1107;69;38;9;18;13
1108;69;24;5;15;14
1109;69;11;8;20;15
1110;69;33;14;21;16
1111;69;29;8;22;17
1112;69;26;5;19;18
1113;69;17;3;14;0
1114;69;30;6;2;0
1115;69;14;9;17;0
1116;69;27;14;16;0
1117;70;13;6;1;1
1118;70;4;4;4;2
1119;70;18;11;14;3
1120;70;30;6;10;4
1121;70;8;1;2;5
1122;70;21;4;6;6
1123;70;22;11;5;7
1124;70;37;1;12;8
1125;70;9;2;9;9
1126;70;11;8;19;10
1127;70;26;5;16;11
1128;70;38;9;22;12
1129;70;24;5;15;13
1130;70;27;14;17;14
1131;70;33;14;21;15
1132;70;29;8;20;16
1133;70;2;2;8;17
1134;70;14;9;18;0
1135;70;15;7;3;0
1136;70;23;7;7;0
1137;70;17;3;11;0
1138;70;3;3;13;0
1139;71;21;4;1;1
1140;71;22;6;11;2
1141;71;4;4;13;3
1142;71;14;9;5;4
1143;71;17;3;3;5
1144;71;31;1;9;6
1145;71;32;9;6;7
1146;71;8;1;10;8
1147;71;15;7;2;9
1148;71;13;15;18;10
1149;71;18;16;8;0
1150;71;23;7;15;12
1151;71;35;15;4;13
1152;71;11;16;20;0
1153;71;39;17;12;15
1154;71;33;17;14;16
1155;71;40;18;16;17
1156;71;30;6;19;0
1157;71;2;3;7;0
1158;71;27;18;17;0
1159;72;4;4;1;1
1160;72;15;7;2;2
1161;72;2;3;10;3
1162;72;31;1;11;4
1163;72;23;7;5;5
1164;72;14;9;8;6
1165;72;30;6;13;7
1166;72;32;9;7;8
1167;72;8;1;6;9
1168;72;13;15;14;10
1169;72;39;17;17;11
1170;72;33;17;18;12
1171;72;27;18;19;13
1172;72;22;6;12;0
1173;72;21;4;3;0
1174;72;17;3;4;0
1175;72;35;15;16;0
1176;72;18;16;9;0
1177;72;19;16;15;0
1178;72;40;18;20;0
1179;73;4;4;1;1
1180;73;15;7;3;2
1181;73;8;1;9;3
1182;73;23;7;6;4
1183;73;37;1;8;5
1184;73;17;3;5;6
1185;73;13;15;12;7
1186;73;14;9;14;8
1187;73;22;6;20;9
1188;73;33;17;16;10
1189;73;35;15;15;11
1190;73;40;18;19;12
1191;73;27;18;18;13
1192;73;18;16;11;0
1193;73;11;16;13;0
1194;73;2;3;4;0
1195;73;30;6;2;0
1196;73;21;4;10;0
1197;73;39;17;17;0
1198;73;32;9;7;0
1199;74;4;4;2;1
1200;74;30;6;13;2
1201;74;25;1;7;3
1202;74;35;15;11;4
1203;74;15;7;5;5
1204;74;2;3;8;6
1205;74;17;3;4;7
1206;74;24;9;15;8
1207;74;23;7;10;9
1208;74;13;15;18;10
1209;74;14;9;14;11
1210;74;39;17;16;12
1211;74;33;17;17;13
1212;74;27;18;20;0
1213;74;22;6;9;0
1214;74;8;1;1;0
1215;74;40;18;19;0
1216;74;21;4;12;0
1217;74;18;16;3;0
1218;74;11;16;6;0
1219;75;8;1;1;1
1220;75;4;4;3;2
1221;75;15;7;5;3
1222;75;23;7;4;4
1223;75;21;4;6;5
1224;75;17;3;2;6
1225;75;31;1;7;7
1226;75;14;9;9;8
1227;75;22;6;16;9
1228;75;2;3;17;10
1229;75;13;15;10;11
1230;75;33;17;18;12
1231;75;39;17;13;13
1232;75;35;15;12;0
1233;75;30;6;8;0
1234;75;27;18;14;0
1235;75;40;18;15;0
1236;75;24;9;11;0
1237;76;8;1;1;1
1238;76;2;3;6;2
1239;76;17;3;3;3
1240;76;4;4;2;4
1241;76;31;1;16;5
1242;76;23;7;18;6
1243;76;30;6;8;7
1244;76;22;6;10;8
1245;76;13;15;11;9
1246;76;15;7;5;10
1247;76;35;15;9;11
1248;76;21;4;4;12
1249;76;33;17;15;13
1250;76;27;18;14;14
1251;76;24;9;12;0
1252;76;40;18;13;0
1253;76;14;9;7;0
1254;76;39;17;17;0
1255;77;4;4;6;1
1256;77;2;3;1;2
1257;77;22;6;7;3
1258;77;14;9;12;4
1259;77;30;6;10;5
1260;77;21;4;9;6
1261;77;31;1;5;7
1262;77;15;7;4;8
1263;77;24;9;14;9
1264;77;18;16;13;10
1265;77;8;1;2;11
1266;77;11;16;16;12
1267;77;35;15;15;13
1268;77;13;15;11;14
1269;77;33;17;17;15
1270;77;39;17;19;16
1271;77;27;18;20;17
1272;77;40;18;18;18
1273;77;23;7;8;0
1274;77;17;3;3;0
1275;78;8;1;7;1
1276;78;30;6;2;2
1277;78;22;6;20;3
1278;78;13;15;11;4
1279;78;17;3;14;5
1280;78;23;7;10;6
1281;78;14;9;12;7
1282;78;32;9;16;8
1283;78;35;15;8;9
1284;78;33;17;18;10
1285;78;27;18;15;11
1286;78;15;7;9;0
1287;78;18;16;1;0
1288;78;2;3;13;0
1289;78;11;16;6;0
1290;78;40;18;19;0
1291;78;4;4;3;0
1292;78;21;4;4;0
1293;78;39;17;17;0
1294;78;31;1;5;0
1295;79;30;6;5;1
1296;79;22;6;7;2
1297;79;33;17;17;3
1298;79;39;17;19;4
1299;79;27;18;18;5
1300;79;40;18;20;6
1301;79;15;7;1;0
1302;79;8;1;2;0
1303;79;18;16;3;0
1304;79;21;4;4;0
1305;79;4;4;6;0
1306;79;11;16;8;0
1307;79;17;3;9;0
1308;79;13;15;10;0
1309;79;31;1;11;0
1310;79;35;15;12;0
1311;79;41;7;13;0
1312;79;32;9;14;0
1313;79;2;3;15;0
1314;79;14;9;16;0
1315;80;4;4;1;1
1316;80;8;1;13;2
1317;80;30;6;3;3
1318;80;18;16;7;4
1319;80;15;7;2;5
1320;80;21;4;6;6
1321;80;23;7;11;7
1322;80;35;15;10;8
1323;80;22;6;5;9
1324;80;14;9;15;10
1325;80;11;16;4;11
1326;80;17;3;12;12
1327;80;33;17;19;13
1328;80;2;3;14;14
1329;80;39;17;17;15
1330;80;31;1;8;0
1331;80;27;18;20;0
1332;80;40;18;18;0
1333;80;13;15;9;0
1334;80;32;9;16;0
1335;81;31;1;3;1
1336;81;4;4;1;2
1337;81;8;1;12;3
1338;81;21;4;6;4
1339;81;18;16;2;5
1340;81;30;6;9;6
1341;81;22;6;5;7
1342;81;23;7;8;8
1343;81;15;7;4;9
1344;81;13;15;16;10
1345;81;17;3;11;11
1346;81;2;3;14;12
1347;81;14;9;13;13
1348;81;35;15;10;14
1349;81;32;9;15;15
1350;81;11;16;7;16
1351;81;33;17;20;17
1352;81;27;18;18;18
1353;81;40;18;19;19
1354;81;39;17;17;0
1355;82;4;4;3;1
1356;82;31;1;20;2
1357;82;18;16;2;3
1358;82;21;4;4;4
1359;82;30;6;5;5
1360;82;23;7;12;6
1361;82;14;9;11;7
1362;82;13;15;13;8
1363;82;32;9;10;9
1364;82;22;6;15;10
1365;82;2;3;7;11
1366;82;11;16;8;12
1367;82;27;18;16;13
1368;82;15;7;9;14
1369;82;35;15;14;15
1370;82;39;17;19;16
1371;82;33;17;18;17
1372;82;38;18;17;18
1373;82;17;3;6;0
1374;82;8;1;1;0
1375;83;8;1;4;1
1376;83;30;6;1;2
1377;83;23;7;5;3
1378;83;15;7;3;4
1379;83;18;16;8;5
1380;83;2;3;12;6
1381;83;17;3;16;7
1382;83;11;16;10;8
1383;83;21;4;9;9
1384;83;22;6;7;10
1385;83;4;4;6;11
1386;83;39;17;18;12
1387;83;33;17;20;13
1388;83;13;15;14;14
1389;83;27;18;17;0
1390;83;35;15;15;0
1391;83;31;1;2;0
1392;83;38;18;19;0
1393;83;14;9;13;0
1394;83;32;9;11;0
1395;84;8;1;1;1
1396;84;4;4;3;2
1397;84;31;1;4;3
1398;84;21;4;2;4
1399;84;18;16;13;5
1400;84;15;7;5;6
1401;84;14;9;12;7
1402;84;32;9;10;8
1403;84;11;16;20;9
1404;84;22;6;11;10
1405;84;35;15;16;11
1406;84;23;7;9;12
1407;84;38;18;17;13
1408;84;39;17;18;14
1409;84;33;17;14;15
1410;84;27;18;15;0
1411;84;30;6;19;0
1412;84;2;3;6;0
1413;84;13;15;8;0
1414;84;17;3;7;0
1415;85;31;1;1;1
1416;85;4;4;2;2
1417;85;21;4;8;3
1418;85;8;1;11;4
1419;85;15;7;5;5
1420;85;23;7;9;6
1421;85;42;3;16;7
1422;85;18;16;3;8
1423;85;13;15;15;9
1424;85;30;6;6;10
1425;85;35;15;12;11
1426;85;22;6;7;12
1427;85;32;9;13;13
1428;85;17;3;14;14
1429;85;14;9;10;15
1430;85;11;16;4;16
1431;85;33;17;17;17
1432;85;38;18;18;18
1433;85;27;18;20;19
1434;85;39;17;19;20
1435;86;8;1;2;1
1436;86;4;4;4;2
1437;86;18;16;8;3
1438;86;17;3;9;4
1439;86;22;6;12;5
1440;86;35;15;14;6
1441;86;23;7;5;7
1442;86;33;17;19;8
1443;86;32;9;16;9
1444;86;13;15;7;10
1445;86;39;17;20;11
1446;86;27;18;18;12
1447;86;38;18;17;13
1448;86;31;1;1;14
1449;86;42;3;15;15
1450;86;15;7;3;0
1451;86;14;9;11;0
1452;86;30;6;6;0
1453;86;11;16;10;0
1454;86;21;4;13;0
1455;87;31;1;2;1
1456;87;8;1;5;2
1457;87;4;4;1;3
1458;87;30;6;7;4
1459;87;21;4;3;5
1460;87;22;6;9;6
1461;87;18;16;4;7
1462;87;23;7;10;8
1463;87;32;9;6;9
1464;87;11;16;19;10
1465;87;13;15;8;11
1466;87;35;15;20;12
1467;87;15;7;17;13
1468;87;27;18;16;14
1469;87;39;17;15;15
1470;87;33;17;11;0
1471;87;17;3;12;0
1472;87;38;18;18;0
1473;87;42;3;13;0
1474;87;14;9;14;0
1475;88;8;1;17;1
1476;88;21;4;3;2
1477;88;4;4;16;3
1478;88;17;3;7;4
1479;88;18;16;2;5
1480;88;14;9;6;6
1481;88;30;6;14;7
1482;88;23;7;1;8
1483;88;32;9;4;9
1484;88;13;15;10;10
1485;88;22;6;9;11
1486;88;35;15;8;12
1487;88;33;17;20;13
1488;88;38;18;15;14
1489;88;39;17;11;15
1490;88;27;18;13;16
1491;88;42;3;12;0
1492;88;15;7;19;0
1493;88;31;1;18;0
1494;88;11;16;5;0
1495;89;4;4;1;1
1496;89;8;1;3;2
1497;89;23;7;9;3
1498;89;21;4;2;4
1499;89;32;9;14;5
1500;89;13;15;11;6
1501;89;17;3;10;7
1502;89;18;16;4;8
1503;89;14;9;7;9
1504;89;35;15;16;10
1505;89;33;17;19;11
1506;89;22;6;8;12
1507;89;42;3;13;13
1508;89;38;18;20;14
1509;89;15;7;12;15
1510;89;27;18;18;16
1511;89;11;16;17;0
1512;89;39;17;15;0
1513;89;31;1;5;0
1514;89;30;6;6;0
1515;90;30;6;1;1
1516;90;22;6;2;2
1517;90;4;4;5;3
1518;90;23;3;8;4
1519;90;31;3;3;5
1520;90;18;16;4;6
1521;90;15;4;9;7
1522;90;14;1;12;8
1523;90;11;16;7;9
1524;90;21;15;14;10
1525;90;32;19;19;11
1526;90;43;7;13;12
1527;90;44;7;18;13
1528;90;45;17;16;14
1529;90;13;15;11;0
1530;90;2;17;15;0
1531;90;46;18;20;0
1532;90;17;19;6;0
1533;90;47;18;17;0
1534;90;8;1;10;0
1535;91;30;6;1;1
1536;91;31;3;4;2
1537;91;18;16;6;3
1538;91;22;6;3;4
1539;91;15;4;8;5
1540;91;14;1;9;6
1541;91;4;4;19;7
1542;91;13;15;11;8
1543;91;43;7;10;9
1544;91;32;19;13;10
1545;91;21;15;12;11
1546;91;44;7;14;12
1547;91;45;17;18;13
1548;91;46;18;16;14
1549;91;11;16;20;15
1550;91;47;18;17;16
1551;91;8;1;5;0
1552;91;2;17;15;0
1553;91;23;3;7;0
1554;91;17;19;2;0
1555;92;30;6;1;1
1556;92;22;6;2;2
1557;92;18;16;6;3
1558;92;15;4;7;4
1559;92;11;16;5;5
1560;92;4;4;16;6
1561;92;23;3;4;7
1562;92;17;19;14;8
1563;92;44;7;8;9
1564;92;43;7;9;10
1565;92;21;15;11;11
1566;92;13;15;13;12
1567;92;31;3;3;13
1568;92;32;19;12;14
